"date","city_num","pm25"
"20120201.tif",1,NA
"20120201.tif",2,10.0756225585938
"20120201.tif",3,10.2832024097443
"20120201.tif",4,10.353954076767
"20120201.tif",5,10.5431208610535
"20120201.tif",6,10.6465969085693
"20120201.tif",7,11.7314367294312
"20120201.tif",8,11.5753407478333
"20120201.tif",9,12.2439925670624
"20120201.tif",10,13.6102731227875
"20120201.tif",11,15.743953704834
"20120201.tif",12,13.9518613815308
"20120201.tif",13,13.9518613815308
"20120201.tif",14,14.6610152721405
"20120201.tif",15,13.658310174942
"20120201.tif",16,12.1158037185669
"20120201.tif",17,13.9953694343567
"20120201.tif",18,14.5081672668457
"20120201.tif",19,16.1666622161865
"20120201.tif",20,17.7596035003662
"20120201.tif",21,15.5750694274902
"20120201.tif",22,14.0402352809906
"20120201.tif",23,12.301682472229
"20120201.tif",24,13.4403717517853
"20120201.tif",25,15.112717628479
"20120201.tif",26,14.4825196266174
"20120201.tif",27,11.3300795555115
"20120201.tif",28,9.38251638412476
"20120201.tif",29,NA
"20120202.tif",1,NA
"20120202.tif",2,7.13360929489136
"20120202.tif",3,7.3263224363327
"20120202.tif",4,7.504026055336
"20120202.tif",5,7.66662788391113
"20120202.tif",6,7.696457862854
"20120202.tif",7,8.70208930969238
"20120202.tif",8,8.16380929946899
"20120202.tif",9,8.2929847240448
"20120202.tif",10,9.20831298828125
"20120202.tif",11,11.1247797012329
"20120202.tif",12,9.97143840789795
"20120202.tif",13,9.97143840789795
"20120202.tif",14,10.9410512447357
"20120202.tif",15,10.0741872787476
"20120202.tif",16,9.13900470733643
"20120202.tif",17,11.6032617092133
"20120202.tif",18,12.1371097564697
"20120202.tif",19,13.4668416976929
"20120202.tif",20,14.9510822296143
"20120202.tif",21,12.9919242858887
"20120202.tif",22,11.982118844986
"20120202.tif",23,11.0505790710449
"20120202.tif",24,11.6782243251801
"20120202.tif",25,13.2331409454346
"20120202.tif",26,12.9963736534119
"20120202.tif",27,10.5434098243713
"20120202.tif",28,8.70257520675659
"20120202.tif",29,NA
"20120203.tif",1,NA
"20120203.tif",2,6.63014888763428
"20120203.tif",3,6.94126272201538
"20120203.tif",4,7.18505120277405
"20120203.tif",5,7.31103253364563
"20120203.tif",6,7.3763370513916
"20120203.tif",7,8.48594856262207
"20120203.tif",8,7.7720330953598
"20120203.tif",9,7.77559316158295
"20120203.tif",10,8.59427464008331
"20120203.tif",11,10.6246709823608
"20120203.tif",12,9.36196708679199
"20120203.tif",13,9.36196708679199
"20120203.tif",14,10.2392752170563
"20120203.tif",15,9.39755988121033
"20120203.tif",16,8.43127632141113
"20120203.tif",17,10.8640036582947
"20120203.tif",18,11.1939270496368
"20120203.tif",19,12.730788230896
"20120203.tif",20,13.9202709197998
"20120203.tif",21,12.2041721343994
"20120203.tif",22,10.6650397777557
"20120203.tif",23,9.25890159606934
"20120203.tif",24,10.2958478927612
"20120203.tif",25,11.5142116546631
"20120203.tif",26,11.0201954841614
"20120203.tif",27,8.77000522613525
"20120203.tif",28,7.92892265319824
"20120203.tif",29,NA
"20120204.tif",1,NA
"20120204.tif",2,12.0247936248779
"20120204.tif",3,12.4299886226654
"20120204.tif",4,12.4357874393463
"20120204.tif",5,12.6158156394958
"20120204.tif",6,12.9210557937622
"20120204.tif",7,14.6298561096191
"20120204.tif",8,13.5656318664551
"20120204.tif",9,13.6435914039612
"20120204.tif",10,14.4045968055725
"20120204.tif",11,15.8600225448608
"20120204.tif",12,14.2321748733521
"20120204.tif",13,14.2321748733521
"20120204.tif",14,15.2293171882629
"20120204.tif",15,14.4385449886322
"20120204.tif",16,13.1179542541504
"20120204.tif",17,15.9778940677643
"20120204.tif",18,16.6212139129639
"20120204.tif",19,18.6779136657715
"20120204.tif",20,21.0462207794189
"20120204.tif",21,17.2638568878174
"20120204.tif",22,16.0420353412628
"20120204.tif",23,14.4943714141846
"20120204.tif",24,15.5021562576294
"20120204.tif",25,17.0159893035889
"20120204.tif",26,16.3555278778076
"20120204.tif",27,12.727828502655
"20120204.tif",28,9.72982358932495
"20120204.tif",29,NA
"20120205.tif",1,NA
"20120205.tif",2,13.8242034912109
"20120205.tif",3,14.4259130954742
"20120205.tif",4,14.2912051677704
"20120205.tif",5,14.6735420227051
"20120205.tif",6,15.1317110061646
"20120205.tif",7,16.4762725830078
"20120205.tif",8,15.592924118042
"20120205.tif",9,15.3989405632019
"20120205.tif",10,16.1995222568512
"20120205.tif",11,18.0033531188965
"20120205.tif",12,15.7511043548584
"20120205.tif",13,15.7511043548584
"20120205.tif",14,16.4146361351013
"20120205.tif",15,15.7039833068848
"20120205.tif",16,14.0655698776245
"20120205.tif",17,15.7058374881744
"20120205.tif",18,16.4218769073486
"20120205.tif",19,18.3417930603027
"20120205.tif",20,20.5008869171143
"20120205.tif",21,16.99658203125
"20120205.tif",22,16.0023295879364
"20120205.tif",23,14.8157386779785
"20120205.tif",24,15.3083436489105
"20120205.tif",25,16.7360420227051
"20120205.tif",26,15.7391562461853
"20120205.tif",27,12.11696434021
"20120205.tif",28,9.19114017486572
"20120205.tif",29,NA
"20120206.tif",1,NA
"20120206.tif",2,12.9649429321289
"20120206.tif",3,13.1677167415619
"20120206.tif",4,13.2890589237213
"20120206.tif",5,13.397182226181
"20120206.tif",6,13.7349853515625
"20120206.tif",7,15.3587741851807
"20120206.tif",8,14.2851932048798
"20120206.tif",9,14.1982862949371
"20120206.tif",10,15.1119995117188
"20120206.tif",11,16.8362007141113
"20120206.tif",12,15.3069925308228
"20120206.tif",13,15.3069925308228
"20120206.tif",14,16.1122601032257
"20120206.tif",15,15.3266258239746
"20120206.tif",16,13.9298677444458
"20120206.tif",17,16.3315663337708
"20120206.tif",18,17.1396088600159
"20120206.tif",19,18.7330284118652
"20120206.tif",20,20.1086273193359
"20120206.tif",21,16.6533508300781
"20120206.tif",22,16.1615505218506
"20120206.tif",23,15.1066007614136
"20120206.tif",24,15.5279698371887
"20120206.tif",25,16.5242347717285
"20120206.tif",26,15.8367791175842
"20120206.tif",27,13.1791152954102
"20120206.tif",28,11.0401062965393
"20120206.tif",29,NA
"20120207.tif",1,NA
"20120207.tif",2,9.52153778076172
"20120207.tif",3,9.48798370361328
"20120207.tif",4,9.47146606445312
"20120207.tif",5,9.53617835044861
"20120207.tif",6,9.75615406036377
"20120207.tif",7,11.3210287094116
"20120207.tif",8,10.4119725227356
"20120207.tif",9,10.4262056350708
"20120207.tif",10,11.1970474720001
"20120207.tif",11,12.7224092483521
"20120207.tif",12,11.2886161804199
"20120207.tif",13,11.2886161804199
"20120207.tif",14,11.9745845794678
"20120207.tif",15,11.2392137050629
"20120207.tif",16,10.224063873291
"20120207.tif",17,12.106999874115
"20120207.tif",18,12.6767165660858
"20120207.tif",19,15.1329231262207
"20120207.tif",20,15.9086637496948
"20120207.tif",21,14.0818967819214
"20120207.tif",22,13.3619272708893
"20120207.tif",23,12.5954513549805
"20120207.tif",24,12.8145003318787
"20120207.tif",25,13.2665319442749
"20120207.tif",26,12.8044123649597
"20120207.tif",27,10.5053787231445
"20120207.tif",28,8.7599778175354
"20120207.tif",29,NA
