"date","city_num","pm25"
"20030601.tif",1,NA
"20030601.tif",2,10.5699615478516
"20030601.tif",3,10.4796595573425
"20030601.tif",4,10.5308668613434
"20030601.tif",5,10.5102663040161
"20030601.tif",6,10.5011806488037
"20030601.tif",7,10.1882162094116
"20030601.tif",8,10.5587520599365
"20030601.tif",9,11.1635694503784
"20030601.tif",10,11.6984226703644
"20030601.tif",11,11.7148895263672
"20030601.tif",12,11.5907554626465
"20030601.tif",13,11.5907554626465
"20030601.tif",14,10.929746389389
"20030601.tif",15,10.901004076004
"20030601.tif",16,10.932147026062
"20030601.tif",17,10.4998228549957
"20030601.tif",18,10.1695539951324
"20030601.tif",19,10.7736167907715
"20030601.tif",20,9.7919340133667
"20030601.tif",21,10.5335083007812
"20030601.tif",22,11.1786117553711
"20030601.tif",23,11.124397277832
"20030601.tif",24,10.9493343830109
"20030601.tif",25,10.1561689376831
"20030601.tif",26,10.2032222747803
"20030601.tif",27,10.9074549674988
"20030601.tif",28,10.6652574539185
"20030601.tif",29,NA
"20030602.tif",1,NA
"20030602.tif",2,8.54876327514648
"20030602.tif",3,8.64782857894897
"20030602.tif",4,8.74252891540527
"20030602.tif",5,8.67445015907288
"20030602.tif",6,8.69622421264648
"20030602.tif",7,8.31061458587646
"20030602.tif",8,8.69566321372986
"20030602.tif",9,9.14338970184326
"20030602.tif",10,9.42826867103577
"20030602.tif",11,9.29366302490234
"20030602.tif",12,9.32012748718262
"20030602.tif",13,9.32012748718262
"20030602.tif",14,9.10830521583557
"20030602.tif",15,8.95099425315857
"20030602.tif",16,8.96512699127197
"20030602.tif",17,9.37921214103699
"20030602.tif",18,9.39225769042969
"20030602.tif",19,9.74438571929932
"20030602.tif",20,8.98901462554932
"20030602.tif",21,9.27781009674072
"20030602.tif",22,9.84944868087769
"20030602.tif",23,9.67636489868164
"20030602.tif",24,9.76393246650696
"20030602.tif",25,9.73346042633057
"20030602.tif",26,9.73842716217041
"20030602.tif",27,9.82879972457886
"20030602.tif",28,9.75281143188477
"20030602.tif",29,NA
"20030603.tif",1,NA
"20030603.tif",2,7.69544744491577
"20030603.tif",3,7.68735909461975
"20030603.tif",4,7.72360599040985
"20030603.tif",5,7.72017955780029
"20030603.tif",6,7.66743469238281
"20030603.tif",7,7.39763164520264
"20030603.tif",8,7.96768176555634
"20030603.tif",9,8.748002409935
"20030603.tif",10,9.41350364685059
"20030603.tif",11,9.64649200439453
"20030603.tif",12,9.4429292678833
"20030603.tif",13,9.4429292678833
"20030603.tif",14,8.83939337730408
"20030603.tif",15,8.70837211608887
"20030603.tif",16,8.68733501434326
"20030603.tif",17,8.60406160354614
"20030603.tif",18,8.5013747215271
"20030603.tif",19,8.60785007476807
"20030603.tif",20,7.74960660934448
"20030603.tif",21,8.25665283203125
"20030603.tif",22,8.39523124694824
"20030603.tif",23,8.10612106323242
"20030603.tif",24,8.07463836669922
"20030603.tif",25,7.81420421600342
"20030603.tif",26,7.84115099906921
"20030603.tif",27,8.32427668571472
"20030603.tif",28,8.44722986221313
"20030603.tif",29,NA
"20030604.tif",1,NA
"20030604.tif",2,7.52010107040405
"20030604.tif",3,7.46192240715027
"20030604.tif",4,7.5213874578476
"20030604.tif",5,7.42376482486725
"20030604.tif",6,7.31751823425293
"20030604.tif",7,6.90655183792114
"20030604.tif",8,7.52722299098969
"20030604.tif",9,8.0947093963623
"20030604.tif",10,8.53094744682312
"20030604.tif",11,8.28513431549072
"20030604.tif",12,8.78183937072754
"20030604.tif",13,8.78183937072754
"20030604.tif",14,8.19223308563232
"20030604.tif",15,7.98940217494965
"20030604.tif",16,7.90758848190308
"20030604.tif",17,8.23732507228851
"20030604.tif",18,8.14956617355347
"20030604.tif",19,8.50600147247314
"20030604.tif",20,7.41825914382935
"20030604.tif",21,8.38447093963623
"20030604.tif",22,8.34196805953979
"20030604.tif",23,7.44004392623901
"20030604.tif",24,8.12547016143799
"20030604.tif",25,8.12477874755859
"20030604.tif",26,8.05259227752686
"20030604.tif",27,8.2302885055542
"20030604.tif",28,8.0402660369873
"20030604.tif",29,NA
"20030605.tif",1,NA
"20030605.tif",2,6.89775276184082
"20030605.tif",3,6.91006183624268
"20030605.tif",4,6.95526742935181
"20030605.tif",5,6.92020332813263
"20030605.tif",6,6.86397218704224
"20030605.tif",7,6.61922025680542
"20030605.tif",8,7.15473675727844
"20030605.tif",9,7.75174653530121
"20030605.tif",10,8.12586712837219
"20030605.tif",11,8.12095355987549
"20030605.tif",12,8.34857368469238
"20030605.tif",13,8.34857368469238
"20030605.tif",14,7.95515525341034
"20030605.tif",15,7.82305657863617
"20030605.tif",16,7.61740636825562
"20030605.tif",17,7.58506894111633
"20030605.tif",18,7.46200573444366
"20030605.tif",19,7.28209924697876
"20030605.tif",20,6.61462020874023
"20030605.tif",21,7.13622331619263
"20030605.tif",22,7.21317064762115
"20030605.tif",23,6.87905550003052
"20030605.tif",24,7.28959405422211
"20030605.tif",25,7.25113487243652
"20030605.tif",26,7.24921321868896
"20030605.tif",27,7.26025605201721
"20030605.tif",28,7.13970112800598
"20030605.tif",29,NA
"20030606.tif",1,NA
"20030606.tif",2,6.21282768249512
"20030606.tif",3,6.24485623836517
"20030606.tif",4,6.3062698841095
"20030606.tif",5,6.32140815258026
"20030606.tif",6,6.25108623504639
"20030606.tif",7,6.10435152053833
"20030606.tif",8,6.77068054676056
"20030606.tif",9,7.55458390712738
"20030606.tif",10,8.03006303310394
"20030606.tif",11,7.98541212081909
"20030606.tif",12,8.08849048614502
"20030606.tif",13,8.08849048614502
"20030606.tif",14,7.69220173358917
"20030606.tif",15,7.51853716373444
"20030606.tif",16,7.35939693450928
"20030606.tif",17,7.34421682357788
"20030606.tif",18,7.23874354362488
"20030606.tif",19,7.39638948440552
"20030606.tif",20,6.27745389938354
"20030606.tif",21,6.72662782669067
"20030606.tif",22,6.86422681808472
"20030606.tif",23,6.47274112701416
"20030606.tif",24,6.86655449867249
"20030606.tif",25,6.76447296142578
"20030606.tif",26,6.75124406814575
"20030606.tif",27,7.07466840744019
"20030606.tif",28,7.18621206283569
"20030606.tif",29,NA
"20030607.tif",1,NA
"20030607.tif",2,7.20219993591309
"20030607.tif",3,7.2491580247879
"20030607.tif",4,7.35788953304291
"20030607.tif",5,7.32299971580505
"20030607.tif",6,7.22210025787354
"20030607.tif",7,7.00858402252197
"20030607.tif",8,7.50099277496338
"20030607.tif",9,8.02135050296783
"20030607.tif",10,8.38704895973206
"20030607.tif",11,8.28297233581543
"20030607.tif",12,8.82773303985596
"20030607.tif",13,8.82773303985596
"20030607.tif",14,8.45840215682983
"20030607.tif",15,8.23731780052185
"20030607.tif",16,8.04758834838867
"20030607.tif",17,8.21722292900085
"20030607.tif",18,8.1273992061615
"20030607.tif",19,8.03917503356934
"20030607.tif",20,7.49124336242676
"20030607.tif",21,7.74209117889404
"20030607.tif",22,7.86003720760345
"20030607.tif",23,8.05455207824707
"20030607.tif",24,7.88140773773193
"20030607.tif",25,7.72457838058472
"20030607.tif",26,7.74444532394409
"20030607.tif",27,8.14296078681946
"20030607.tif",28,8.31730270385742
"20030607.tif",29,NA
"20030608.tif",1,NA
"20030608.tif",2,8.15664863586426
"20030608.tif",3,8.25731468200684
"20030608.tif",4,8.29352641105652
"20030608.tif",5,8.3520405292511
"20030608.tif",6,8.26143264770508
"20030608.tif",7,7.83118343353271
"20030608.tif",8,8.4473888874054
"20030608.tif",9,9.11952900886536
"20030608.tif",10,9.42301940917969
"20030608.tif",11,9.3046875
"20030608.tif",12,9.42570400238037
"20030608.tif",13,9.42570400238037
"20030608.tif",14,9.14671874046326
"20030608.tif",15,8.89888119697571
"20030608.tif",16,8.74268531799316
"20030608.tif",17,8.98542332649231
"20030608.tif",18,9.10384893417358
"20030608.tif",19,9.11669635772705
"20030608.tif",20,8.80227851867676
"20030608.tif",21,9.11176681518555
"20030608.tif",22,9.31464242935181
"20030608.tif",23,9.07505321502686
"20030608.tif",24,9.18845844268799
"20030608.tif",25,9.16360092163086
"20030608.tif",26,9.13471412658691
"20030608.tif",27,9.05598258972168
"20030608.tif",28,8.69566774368286
"20030608.tif",29,NA
"20030609.tif",1,NA
"20030609.tif",2,6.65195846557617
