"","total","white","black","native","pct_white","pct_black","pct_native"
"1",509.001055462919,272.748239930335,73.1964015604146,32.4368938502369,53.5850047859488,14.3804027073864,6.37265748314346
"2",719.797587553124,337.745364121293,57.5899303496217,28.9989221844993,46.9222695326644,8.00085070379196,4.02876068021818
"3",892.831135320052,488.511058613994,79.1309889615927,25.9579269456134,54.7148323225621,8.86292892700552,2.90737250513875
"4",506.246686201119,312.661770343653,20.8681989949397,5.98115351281891,61.7607539695461,4.12214036432217,1.1814701559237
"5",482.528920312569,345.925980548939,42.3751160780445,10.7151764940114,71.6902067392888,8.78188110478331,2.2206288665704
"6",557.535601472552,369.172356071766,45.2911296559802,6.39039951866689,66.2150282594897,8.1234506884149,1.14618680884031
"7",281.933040843245,84.8288228321782,7.57881283137713,1.73830155437959,30.0882871260709,2.68816056773955,0.616565390555301
"8",121.448022791702,64.5445372573459,3.11906705089737,1.55667814451184,53.1458114950523,2.56823205450364,1.281764913688
"9",730.164418846907,505.189176342227,11.294920513673,3.62694272525208,69.1884133631209,1.54690097492154,0.496729590162697
"10",225.459527929528,154.135016403292,18.3286315301519,2.78693572076847,68.3648270795056,8.12945529446902,1.23611352616669
"11",839.824581785705,584.645584959154,55.5667220524567,12.3597104675848,69.6152027029302,6.6164676835615,1.47170144047279
"12",327.704859305446,74.7532694655541,3.45647515914494,2.14903671999792,22.8111568513174,1.05475248870913,0.655784209166961
"13",289.839228946434,48.4793840554251,1.14086773040734,0.277258418313209,16.7263017610306,0.393620882361021,0.095659383072831
"14",36.8242827240671,14.3935368232548,0.97573898191018,0.307459065737544,39.0870799333931,2.64971619195306,0.834935653849406
"15",437.279965633684,225.083160042451,74.8773929447621,10.374847373959,51.4734672822872,17.123444664622,2.3725869441387
"16",116.374570819142,42.4706651834782,12.8486514796104,2.81311218273396,36.4947985496609,11.0407723862445,2.41729113407931
"17",43.5941532936136,27.9977761846511,3.56849731091932,0.973078353716234,64.2236953108863,8.18572455550387,2.23213041244865
"18",0,0,0,0,NA,NA,NA
"19",0,0,0,0,NA,NA,NA
"20",198.689166618844,146.563922289826,10.4250488658035,0,73.7654320987654,5.24691358024691,0
"21",181.955411797367,134.473282159169,4.09642592763964,1,73.904524647458,2.25133503157443,0.549585192395179
"22",175.148260071106,139.266423579706,1.74024949067857,0.00126797369567653,79.5134496472686,0.993586513489812,0.000723943072664131
"23",77.8213153386955,54.8680312808142,1.038068734443,0,70.5051450775619,1.33391311869389,0
"24",346.613304997306,139.589829757091,13.094256959535,10.9186908257937,40.2724961057614,3.77777101188794,3.15010724296303
"25",934.679133289444,499.514368061741,40.8321581559075,27.3956941828441,53.4423365485634,4.3685749153515,2.93102661727663
"26",1126.29568394993,525.77756705555,42.4489175412611,26.7599852470806,46.6820191667293,3.76889640492917,2.37592895262043
"27",1173.80087461184,484.69821533668,49.0376977688011,22.0552706043696,41.2930528354703,4.17768454849867,1.87896184790823
"28",729.864668087336,397.371968056213,62.2926820196764,50.9849593131854,54.4446094503458,8.53482635115343,6.985536023657
"29",133.177287297653,90.3833542561573,4.90771251468362,0.419452955576279,67.8669434482092,3.68509722210726,0.314958326669319
